FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2024-08-11 13:23:24.978Z,306.75,306.5,3,683,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,306.75,103.05,5,-4.870867,1.129006,0.31,-16.8,9276.26,5,283.05,12,3,10752,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.291,20.198887,16690,22122,0
Data,2024-08-11 13:23:25.228Z,307,307,3,684,0,307,322.677002,-27.34796,48.804606,-23.036163,0.615427,-34.866961,-27.255891,339.686144,341.809407,-15.820363,9009.466976,0,-999,95.11,4.39,-4.372552,0.391009,0.37,-16.65,9272.29,4.39,275.11,12,3,33514,0,-26.404604,8.281248,1.38,1.98,12714,0,0,0,18429,0,17,0,0,0,0,8,0,5179,6,0,32,15056,1,234150033,275,5.336,20.166758,16690,31533,0
Data,2024-08-11 13:23:25.478Z,307.25,307,3,684,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,307.25,104.25,5.45,-5.282308,1.341535,0.4,-16.71,9268.02,5.45,284.25,12,3,2084,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.336,20.166758,16690,31533,0
Data,2024-08-11 13:23:25.728Z,307.5,307.5,3,685,0,307.5,323.236389,-27.296679,49.543539,-22.98844,0.626626,-34.66698,-27.202916,339.588746,341.749699,-24.936518,8996.998717,0,-999,109.43,4.25,-4.007957,1.413784,0.4,-16.95,9263.52,4.25,289.43,12,3,39540,0,-26.404624,8.281254,1.38,1.98,10990,0,0,0,9260,0,1,0,0,0,0,8,0,5100,6,0,32,18189,0,234150033,275,5.388,20.134636,16690,33617,0
Data,2024-08-11 13:23:25.978Z,307.75,307.5,3,685,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,307.75,106.78,5.37,-5.141347,1.550306,0.38,-16.95,9259.31,5.37,286.78,12,3,44204,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.388,20.134636,16690,33617,0
Data,2024-08-11 13:23:26.228Z,308,308,3,686,0,308,323.431915,-27.242929,50.424362,-22.943514,0.640556,-34.437971,-27.147063,339.604248,341.813012,-8.707967,8992.644733,0,-999,103.81,5.59,-5.428408,1.334349,0.36,-16.9,9255.17,5.59,283.81,12,3,16518,0,-26.404649,8.281261,1.38,1.97,11325,0,0,0,57808,0,1,0,0,0,0,8,0,5067,6,0,33,35977,0,234150033,275,5.401,20.10251,16690,33594,0
Data,2024-08-11 13:23:26.478Z,308.25,308,3,686,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,308.25,102.84,4.78,-4.660473,1.062256,0.35,-16.89,9250.95,4.78,282.84,12,3,18042,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.401,20.10251,16690,33594,0
Data,2024-08-11 13:23:26.728Z,308.5,308.5,3,687,0,308.5,323.804291,-27.173759,50.267934,-22.890738,0.641907,-34.404904,-27.077664,339.588001,341.800706,-16.573813,8984.357827,0,-999,106.04,5.25,-5.045612,1.450619,0.32,-16.83,9246.83,5.25,286.04,12,3,1563,1,-26.40467,8.281267,1.38,1.96,58672,0,0,0,38353,0,1,0,0,0,0,8,0,5075,6,0,32,24191,0,234150033,275,5.42,20.070393,16690,34502,0
Data,2024-08-11 13:23:26.978Z,308.75,308.5,3,687,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,308.75,94.52,4.37,-4.356409,0.344387,0.33,-16.92,9242.47,4.37,274.52,12,3,28339,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.42,20.070393,16690,34502,0
Data,2024-08-11 13:23:27.228Z,309,309,3,688,0,309,324.123749,-27.114075,51.105713,-22.83989,0.655563,-34.180958,-27.015912,339.574619,341.833914,-14.207147,8977.254253,0,-999,108.43,3.26,-3.092797,1.030635,0.38,-16.64,9238.67,3.26,288.43,12,3,29157,0,-26.404686,8.28127,1.38,1.96,43343,0,0,0,64318,0,1,0,0,0,0,8,0,5086,6,0,32,9467,0,234150033,275,5.401,20.038269,16690,62706,0
Data,2024-08-11 13:23:27.478Z,309.25,309,3,688,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,309.25,112.43,4.73,-4.372158,1.804752,0.39,-16.79,9234.26,4.73,292.43,12,3,26560,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.401,20.038269,16690,62706,0
Data,2024-08-11 13:23:27.728Z,309.5,309.5,3,689,0,309.5,324.545685,-27.071524,52.309441,-22.793383,0.672775,-33.903709,-26.970768,339.507005,341.824957,-18.747242,8967.880632,0,-999,107.79,4.42,-4.208648,1.350439,0.42,-16.62,9230.31,4.42,287.79,12,3,43501,0,-26.404706,8.281277,1.39,1.97,9816,0,0,0,15521,0,1,0,0,0,0,8,0,5071,6,0,32,14247,0,234150033,275,5.362,20.006149,16690,65071,0
Data,2024-08-11 13:23:27.978Z,309.75,309.5,3,689,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,309.75,100.73,5.36,-5.266283,0.997931,0.41,-16.94,9225.6,5.36,280.73,12,3,63465,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.362,20.006149,16690,65071,0
Data,2024-08-11 13:23:28.228Z,310,310,3,690,0,310,324.922394,-27.015501,52.944373,-22.755695,0.683672,-33.727846,-26.913092,339.47165,341.826492,-16.720646,8959.520309,0,-999,102.26,6.33,-6.185638,1.344164,0.49,-17.44,9220.54,6.33,282.26,12,3,46958,0,-26.404734,8.281282,1.4,1.97,46332,0,0,0,13101,0,1,0,0,0,0,8,0,5050,6,0,32,23337,0,234150033,275,5.291,19.974033,16690,36100,0
Data,2024-08-11 13:23:28.478Z,310.25,310,3,690,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,310.25,112.73,6.16,-5.681589,2.380156,82.44,-17.12,9216.72,6.16,292.73,12,3,57926,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.291,19.974033,16690,36100,0
Data,2024-08-11 13:23:28.728Z,310.5,310.5,3,691,0,310.5,325.337311,-26.945469,53.030057,-22.71801,0.68832,-33.645539,-26.842334,339.444326,341.814367,-18.398929,8950.320844,0,-999,103.73,8.06,-7.829685,1.913015,0.63,-16.65,9213.19,8.06,283.73,12,3,41179,0,-26.404767,8.281292,1.41,1.98,37078,0,0,0,10517,0,1,0,0,0,0,8,0,5100,6,0,32,59920,0,234150033,275,5.175,19.941916,16690,35033,0
Data,2024-08-11 13:23:28.978Z,310.75,310.5,3,691,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,310.75,107.98,6.55,-6.230126,2.021887,0.54,-16.86,9208.67,6.55,287.98,12,3,20398,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.175,19.941916,16690,35033,0
Data,2024-08-11 13:23:29.228Z,311,311,3,692,0,311,325.680084,-26.871231,53.043955,-22.656748,0.692479,-33.57314,-26.767442,339.444433,341.828125,-15.18662,8942.727535,0,-999,110.47,6.46,-6.052086,2.259171,0.45,-16.95,9204.29,6.46,290.47,12,3,21118,0,-26.404792,8.281302,1.41,1.98,17969,0,0,0,13698,0,1,0,0,0,0,8,0,5154,6,0,33,23500,0,234150033,275,5.388,19.909803,16690,6673,0
Data,2024-08-11 13:23:29.478Z,311.25,311,3,692,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,311.25,108.51,6.15,-5.83185,1.952442,0.35,-16.9,9200.14,6.15,288.51,12,3,18429,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.388,19.909803,16690,6673,0
Data,2024-08-11 13:23:29.728Z,311.5,311.5,3,693,0,311.5,326.095642,-26.804873,53.485068,-22.610254,0.701613,-33.425914,-26.699688,339.41209,341.82645,-18.395246,8933.529911,0,-999,110.64,6.61,-6.185728,2.329992,0.39,-16.55,9196.48,6.61,290.64,12,3,36826,0,-26.40482,8.281313,1.4,1.97,42258,0,0,0,13698,0,1,0,0,0,0,8,0,5065,6,0,33,31281,0,234150033,275,5.349,19.877687,16690,56323,0
Data,2024-08-11 13:23:29.978Z,311.75,311.5,3,693,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,311.75,112.16,6.55,-6.066179,2.470623,0.4,-16.54,9192.26,6.55,292.16,12,3,5663,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.349,19.877687,16690,56323,0
Data,2024-08-11 13:23:30.228Z,312,312,3,694,0,312,326.445496,-26.745504,54.061665,-22.557486,0.712292,-33.260019,-26.638694,339.38979,341.840277,-15.472627,8925.793598,0,-999,111.47,6.18,-5.751166,2.261967,0.35,-16.6,9187.95,6.18,291.47,12,3,40537,0,-26.404846,8.281323,1.4,1.97,12935,0,0,0,26813,0,1,0,0,0,0,8,0,5138,6,0,32,24928,0,234150033,275,5.375,19.845573,16690,44846,0
Data,2024-08-11 13:23:30.478Z,312.25,312,3,694,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,312.25,113.38,6.42,-5.892874,2.547633,0.32,-16.59,9183.73,6.42,293.38,12,3,1809,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.375,19.845573,16690,44846,0
Data,2024-08-11 13:23:30.728Z,312.5,312.5,3,695,0,312.5,326.861938,-26.681608,54.343759,-22.506615,0.7193,-33.146396,-26.57372,339.354042,341.827823,-18.400708,8916.593244,0,-999,108.94,6.82,-6.450758,2.213621,0.35,-16.66,9179.43,6.82,288.94,12,3,64652,0,-999,-999,-999,-999,11401,1,0,0,10472,0,1,0,0,0,0,8,0,5064,6,0,32,16548,0,234150033,275,5.369,19.813463,16690,28915,0
Data,2024-08-11 13:23:30.978Z,312.75,312.5,3,695,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,312.75,113.76,6.53,-5.976525,2.630979,0.32,-16.65,9175.3,6.53,293.76,12,3,50970,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.369,19.813463,16690,28915,0
Data,2024-08-11 13:23:31.228Z,313,313,3,696,0,313,327.213867,-999,-999,-22.451317,-999,-999,-999,-999,-999,-999,-999,1,-999,108.24,6.15,-5.840986,1.924938,0.33,-16.62,9171.15,6.15,288.24,12,3,5400,0,-26.404898,8.281345,1.41,1.96,60589,0,0,0,7936,0,256,0,0,0,0,2048,19,56582,7,0,123,43426,1,-999,4884,-999,12.101135,12859,24662,1
Data,2024-08-11 13:23:31.478Z,313.25,313,3,696,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,37651,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,4884,-999,12.101135,12859,24662,1
Data,2024-08-11 13:23:31.728Z,313.5,313.5,3,697,0,313.5,327.589417,-26.540127,54.625126,-22.393526,0.730828,-32.960036,-26.430447,339.333018,341.84499,-16.050653,8900.542591,0,-999,115.26,6.6,-5.968912,2.816395,0.28,-16.8,9162.29,6.6,295.26,11,3,4464,0,-26.404925,8.281359,1.41,1.96,3628,0,0,0,10878,0,1,0,0,0,0,8,0,5061,6,0,32,61996,0,234150033,275,5.394,19.781349,16690,62862,0
Data,2024-08-11 13:23:31.978Z,313.75,313.5,3,697,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,313.75,114.73,6.75,-6.130952,2.823813,0.36,-17.02,30129.16,6.75,294.73,12,3,7208,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.394,19.781349,16690,62862,0
Data,2024-08-11 13:23:32.228Z,314,314,3,698,0,314,327.89328,-26.466764,54.523208,-22.325043,0.733694,-32.910201,-26.356622,339.34397,341.865157,-13.393327,8893.845928,0,-999,112.05,7.44,-6.895813,2.793092,0.35,-16.95,9153.45,7.44,292.05,12,3,36419,0,-26.404954,8.281371,1.41,1.95,30732,0,0,0,11366,0,1,0,0,0,0,8,0,5048,6,0,32,65530,0,225761425,275,5.388,19.717131,16690,284,1
Data,2024-08-11 13:23:32.478Z,314.25,314,3,698,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,314.25,114.95,6.86,-6.219799,2.893735,0.3,-16.9,9149.35,6.86,294.95,12,3,12706,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,225761425,275,5.388,19.717131,16690,284,1
Data,2024-08-11 13:23:32.728Z,314.5,314.5,3,699,0,314.5,328.334564,-26.391857,54.333114,-22.255003,0.735166,-32.875692,-26.281461,339.316473,341.841764,-999,-999,1,-999,112.59,6.89,-6.36138,2.646685,0.32,-17,9144.94,6.89,292.59,12,3,10506,0,-26.404981,8.281384,1.41,1.96,99,0,0,0,32065,0,1,0,0,0,0,8,0,5064,6,0,32,43863,0,234150033,275,5.291,19.717131,16690,14642,0
Data,2024-08-11 13:23:32.978Z,314.75,314.5,3,699,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,314.75,113.42,6.43,-5.90027,2.555721,0.29,-16.77,9141.06,6.43,293.42,12,3,31435,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.291,19.717131,16690,14642,0
Data,2024-08-11 13:23:33.228Z,315,315,3,700,0,315,328.704346,-26.317225,54.268894,-22.202225,0.738487,-32.817652,-26.206296,339.309852,341.845774,-17.852344,8875.993584,0,-999,106.89,6.98,-6.678913,2.027936,0.41,-16.89,9136.67,6.98,286.89,12,3,63914,0,-26.40501,8.281394,1.41,1.96,26841,0,0,0,16464,0,1,0,0,0,0,8,0,5136,6,0,32,34404,0,234150033,275,5.369,19.652912,16690,60206,0
Data,2024-08-11 13:23:33.478Z,315.25,315,3,700,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,315.25,113.2,6.97,-6.406373,2.745775,0.37,-16.82,9132.56,6.97,293.2,12,3,27164,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.369,19.652912,16690,60206,0
Data,2024-08-11 13:23:33.728Z,315.5,315.5,3,701,0,315.5,328.982544,-26.239288,54.13551,-22.138762,0.741302,-32.769713,-26.127902,339.334874,341.879879,-12.232203,8869.877482,0,-999,114.12,6.96,-6.352333,2.844198,0.36,-16.84,9128.28,6.96,294.12,12,3,36349,0,-26.405039,8.281408,1.41,1.96,13400,0,0,0,16464,0,1,0,0,0,0,8,0,5060,6,0,32,41057,0,234150033,275,5.369,19.652912,16690,60206,0
Data,2024-08-11 13:23:33.978Z,315.75,315.5,3,701,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,315.75,113.5,6.96,-6.382738,2.775294,0.3,-16.69,9124.26,6.96,293.5,12,3,31225,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.369,19.652912,16690,60206,0
Data,2024-08-11 13:23:34.228Z,316,316,3,702,0,316,329.479675,-26.168715,54.658207,-22.067135,0.752165,-32.604033,-26.055665,339.285312,341.866635,-21.839477,8858.957744,0,-999,114.59,6.74,-6.128741,2.804663,0.3,-16.66,9120.09,6.74,294.59,12,3,31091,1,-26.405066,8.281421,1.41,1.96,42442,0,0,0,8447,0,1,0,0,0,0,8,0,5102,6,0,32,49920,0,234150033,275,5.388,19.620804,16690,62292,0
Data,2024-08-11 13:23:34.478Z,316.25,316,3,702,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,316.25,113.43,7.32,-6.716441,2.91064,0.31,-16.85,9115.55,7.32,293.43,12,3,40055,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.388,19.620804,16690,62292,0
Data,2024-08-11 13:23:35.228Z,317,317,3,704,0,317,330.196472,-26.047707,55.758032,-21.926422,0.774143,-32.28372,-25.9313,339.24063,341.896018,-15.722084,8843.235659,0,-999,115.61,7.3,-6.582827,3.155375,0.24,-16.5,9103.68,7.3,295.61,12,3,57768,0,-26.405126,8.281452,1.4,1.95,41788,0,0,0,22200,0,1,0,0,0,0,8,0,5150,6,0,32,28899,0,234150033,275,5.369,19.556589,16690,43636,0
Data,2024-08-11 13:23:35.478Z,317.25,317,3,704,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,317.25,115.67,7.93,-7.14734,3.435175,0.33,-16.7,9099.18,7.93,295.67,12,3,31647,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.369,19.556589,16690,43636,0
Data,2024-08-11 13:23:36.228Z,318,318,3,706,0,318,331.043884,-25.909513,56.137101,-21.796968,0.787259,-32.082977,-25.79107,339.181625,341.880194,-18.552934,8824.682726,0,-999,113.14,6.99,-6.427636,2.746924,0.37,-16.83,9086.32,6.99,293.14,12,3,3610,0,-26.405188,8.281482,1.4,1.95,18131,0,0,0,26036,0,1,0,0,0,0,8,0,5153,6,0,32,4637,0,234150033,275,5.162,19.492376,16690,43049,0
Data,2024-08-11 13:23:36.478Z,318.25,318,3,706,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,318.25,116.98,7.99,-7.120408,3.624899,0.37,-16.69,9082.31,7.99,296.98,12,3,11147,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.162,19.492376,16690,43049,0
Data,2024-08-11 13:23:36.728Z,318.5,318.5,3,707,0,318.5,331.38443,-25.833349,55.771157,-21.753633,0.786747,-32.079038,-25.714946,339.186358,341.88237,-14.891329,8817.237061,0,-999,120.3,9.89,-8.538982,4.989778,0.46,-16.77,9077.94,9.89,300.3,12,3,62524,0,-26.405224,8.281503,1.4,1.95,1619,0,0,0,9487,0,1,0,0,0,0,8,0,5058,6,0,32,40225,0,234150033,275,5.278,19.492376,16690,6682,0
Data,2024-08-11 13:23:36.978Z,318.75,318.5,3,707,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,318.75,125.08,7.73,-6.325848,4.442583,0.41,-16.48,9074.22,7.73,305.08,12,3,11118,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.278,19.492376,16690,6682,0
Data,2024-08-11 13:23:37.228Z,319,319,3,708,0,319,331.754761,-25.74419,55.081217,-21.671307,0.782449,-32.124267,-25.626391,339.200267,341.880632,-16.181795,8809.146164,0,-999,120.46,7.12,-6.137321,3.609389,0.42,-16.77,9069.61,7.12,300.46,12,3,31194,0,-26.40525,8.28152,1.4,1.95,6302,0,0,0,18572,0,1,0,0,0,0,8,0,5081,6,0,32,53616,0,234150033,275,5.362,19.460268,16690,33044,0
Data,2024-08-11 13:23:37.478Z,319.25,319,3,708,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,319.25,122.87,6.38,-5.358589,3.462648,0.44,-16.56,9065.78,6.38,302.87,12,3,61739,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.362,19.460268,16690,33044,0
Data,2024-08-11 13:23:37.728Z,319.5,319.5,3,709,0,319.5,332.264313,-25.659079,54.44507,-21.598753,0.778206,-32.164722,-25.541877,339.16805,341.832649,-22.24341,8798.024459,0,-999,122.35,7.64,-6.454235,4.088086,0.44,-16.45,9061.77,7.64,302.35,12,3,45830,0,-999,-999,-999,-999,58369,1,0,0,61440,0,256,0,0,0,0,2048,19,48390,7,0,88,43502,1,-999,4884,-999,12.100445,12845,61248,1
Data,2024-08-11 13:23:37.978Z,319.75,319.5,3,709,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,49685,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,4884,-999,12.100445,12845,61248,1
Data,2024-08-11 13:23:38.228Z,320,320,3,710,0,320,332.528625,-25.573107,54.056262,-21.511398,0.778073,-32.158235,-25.455885,339.208717,341.87225,-11.528547,8792.260185,0,-999,118.28,8.08,-7.115594,3.828149,0.42,-16.32,9053.67,8.08,298.28,12,3,62389,0,-26.405307,8.281554,1.42,1.96,2852,0,0,0,11760,0,1,0,0,0,0,8,0,5085,6,0,32,16641,0,234150033,275,5.382,19.396057,16690,2861,0
Data,2024-08-11 13:23:38.478Z,320.25,320,3,710,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,320.25,114.43,7.62,-6.93776,3.151489,0.36,-16.55,9049.2,7.62,294.43,12,3,31861,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.382,19.396057,16690,2861,0
Data,2024-08-11 13:23:38.728Z,320.5,320.5,3,711,0,320.5,332.899872,-25.49095,53.845619,-21.424366,0.779961,-32.121521,-25.373404,339.213014,341.882179,-16.182715,8784.168828,0,-999,115.81,7.7,-6.93187,3.352489,0.3,-16.55,9045.1,7.7,295.81,12,3,29905,0,-26.405338,8.281569,1.41,1.94,12834,0,0,0,21780,0,1,0,0,0,0,8,0,5133,6,0,32,52453,1,234150033,275,5.349,19.363949,16690,2414,0
Data,2024-08-11 13:23:38.978Z,320.75,320.5,3,711,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,320.75,119.04,8.05,-7.037962,3.907632,0.28,-16.64,9040.8,8.05,299.04,12,3,3476,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.349,19.363949,16690,2414,0
Data,2024-08-11 13:23:39.228Z,321,321,3,712,0,321,333.200836,-25.418468,53.895494,-21.342382,0.785118,-32.04376,-25.300112,339.224607,341.910792,-13.109987,8777.613834,0,-999,112.83,8.18,-7.53918,3.173825,0.28,-16.65,9036.64,8.18,292.83,12,3,24945,0,-26.405372,8.281585,1.4,1.93,28095,0,0,0,17412,0,256,0,0,0,0,2048,19,49670,7,0,147,13726,1,-999,4885,3.231,12.100257,12863,2642,1
